object_probs,left,top,right,bottom
motorbike 0.97741,639,465,702,526
motorbike 0.92995,1004,397,1045,460
motorbike 0.86815,447,492,522,548
motorbike 0.84451,509,542,590,614
motorbike 0.78694,67,669,191,719
motorbike 0.63744,807,517,880,599
car 0.99423,820,292,947,334
car 0.99042,767,391,958,486
car 0.94038,283,291,359,374
car 0.56717,344,247,410,291
person 0.91640,649,430,699,512
person 0.86600,89,622,138,698
person 0.83370,463,454,510,530
person 0.82885,1006,380,1047,447
person 0.74871,509,513,589,595
person 0.71824,287,406,325,464
person 0.70719,455,445,493,510
person 0.65200,760,460,809,539
